timestamp,hour,mq135,mq6,temperature,humidity,intensity,alert_level,fan_tier,aqi_rise_rate
2026-01-14 04:29:10,4,20,21,27.0,56.0,0.0,Normal,0,-10.0
2026-01-14 04:29:20,4,26,7,27.1,55.1,0.0,Normal,0,6.0
2026-01-14 04:29:30,4,34,31,26.3,57.6,0.0,Normal,0,8.0
2026-01-14 04:29:40,4,27,7,27.5,54.6,0.0,Normal,0,-7.0
2026-01-14 04:29:50,4,40,5,27.4,53.9,0.0,Normal,0,13.0
2026-01-14 04:30:00,4,55,7,26.9,54.6,0.0,Normal,0,15.0
2026-01-14 04:30:10,4,20,13,26.9,55.6,0.0,Normal,0,-35.0
2026-01-14 04:30:20,4,52,8,26.6,57.8,0.0,Normal,0,32.0
2026-01-14 04:30:30,4,36,9,26.8,58.7,0.0,Normal,0,-16.0
2026-01-14 04:30:40,4,31,5,27.4,51.8,0.0,Normal,0,-5.0
2026-01-14 04:30:50,4,20,22,27.0,57.1,0.0,Normal,0,-11.0
2026-01-14 04:31:00,4,39,5,27.9,55.9,0.0,Normal,0,19.0
2026-01-14 04:31:10,4,29,5,28.0,51.2,0.0,Normal,0,-10.0
2026-01-14 04:31:20,4,42,14,26.8,56.9,0.0,Normal,0,13.0
2026-01-14 04:31:30,4,55,9,26.5,56.3,0.0,Normal,0,13.0
2026-01-14 04:31:40,4,40,16,26.6,57.5,0.0,Normal,0,-15.0
2026-01-14 04:31:50,4,25,12,26.9,49.4,0.0,Normal,0,-15.0
2026-01-14 04:32:00,4,27,11,26.6,52.9,0.0,Normal,0,2.0
2026-01-14 04:32:10,4,23,6,26.6,55.0,0.0,Normal,0,-4.0
2026-01-14 04:32:20,4,23,5,27.5,52.9,0.0,Normal,0,0.0
2026-01-14 04:32:30,4,29,9,26.7,56.6,0.0,Normal,0,6.0
2026-01-14 04:32:40,4,23,14,26.3,54.5,0.0,Normal,0,-6.0
2026-01-14 04:32:50,4,20,12,27.4,60.3,0.0,Normal,0,-3.0
2026-01-14 04:33:00,4,47,7,26.4,56.2,0.0,Normal,0,27.0
2026-01-14 04:33:10,4,20,16,27.1,53.5,0.0,Normal,0,-27.0
2026-01-14 04:33:20,4,20,8,28.4,54.8,0.0,Normal,0,0.0
2026-01-14 04:33:30,4,23,8,27.3,57.6,0.0,Normal,0,3.0
2026-01-14 04:33:40,4,33,5,27.1,61.1,0.0,Normal,0,10.0
2026-01-14 04:33:50,4,28,21,26.8,51.0,0.0,Normal,0,-5.0
2026-01-14 04:34:00,4,36,13,27.0,55.4,0.0,Normal,0,8.0
2026-01-14 04:34:10,4,20,6,26.9,54.9,0.0,Normal,0,-16.0
2026-01-14 04:34:20,4,20,6,26.5,54.0,0.0,Normal,0,0.0
2026-01-14 04:34:30,4,35,13,27.6,55.2,0.0,Normal,0,15.0
2026-01-14 04:34:40,4,53,12,27.0,54.6,0.0,Normal,0,18.0
2026-01-14 04:34:50,4,47,19,27.4,59.3,0.0,Normal,0,-6.0
2026-01-14 04:35:00,4,35,21,26.9,52.3,0.0,Normal,0,-12.0
2026-01-14 04:35:10,4,29,8,26.7,55.7,0.0,Normal,0,-6.0
2026-01-14 04:35:20,4,20,11,27.0,56.4,0.0,Normal,0,-9.0
2026-01-14 04:35:30,4,42,7,26.7,53.8,0.0,Normal,0,22.0
2026-01-14 04:35:40,4,34,5,27.6,52.3,0.0,Normal,0,-8.0
2026-01-14 04:35:50,4,20,15,27.2,51.0,0.0,Normal,0,-14.0
2026-01-14 04:36:00,4,20,9,26.1,54.5,0.0,Normal,0,0.0
2026-01-14 04:36:10,4,40,5,27.0,54.9,0.0,Normal,0,20.0
2026-01-14 04:36:20,4,49,5,26.1,52.8,0.0,Normal,0,9.0
2026-01-14 04:36:30,4,30,5,27.1,54.4,0.0,Normal,0,-19.0
2026-01-14 04:36:40,4,27,5,26.6,56.6,0.0,Normal,0,-3.0
2026-01-14 04:36:50,4,25,5,26.9,52.6,0.0,Normal,0,-2.0
2026-01-14 04:37:00,4,26,12,27.0,52.9,0.0,Normal,0,1.0
2026-01-14 04:37:10,4,20,14,26.2,52.5,0.0,Normal,0,-6.0
2026-01-14 04:37:20,4,39,5,27.2,56.3,0.0,Normal,0,19.0
2026-01-14 04:37:30,4,20,5,27.6,55.4,0.0,Normal,0,-19.0
2026-01-14 04:37:40,4,26,14,27.2,55.7,0.0,Normal,0,6.0
2026-01-14 04:37:50,4,20,6,26.8,52.2,0.0,Normal,0,-6.0
2026-01-14 04:38:00,4,32,5,27.5,56.7,0.0,Normal,0,12.0
2026-01-14 04:38:10,4,29,5,27.1,56.6,0.0,Normal,0,-3.0
2026-01-14 04:38:20,4,39,5,26.3,52.1,0.0,Normal,0,10.0
2026-01-14 04:38:30,4,47,7,27.0,52.1,0.0,Normal,0,8.0
2026-01-14 04:38:40,4,40,5,27.2,54.9,0.0,Normal,0,-7.0
2026-01-14 04:38:50,4,28,5,27.0,55.9,0.0,Normal,0,-12.0
2026-01-14 04:39:00,4,36,6,27.4,59.2,0.0,Normal,0,8.0
2026-01-14 04:39:10,4,20,5,27.1,58.6,0.0,Normal,0,-16.0
2026-01-14 04:39:20,4,43,5,27.0,54.5,0.0,Normal,0,23.0
2026-01-14 04:39:30,4,20,5,26.5,57.7,0.0,Normal,0,-23.0
2026-01-14 04:39:40,4,20,10,26.8,58.2,0.0,Normal,0,0.0
2026-01-14 04:39:50,4,20,18,27.4,56.2,0.0,Normal,0,0.0
2026-01-14 04:40:00,4,47,7,26.5,53.3,0.0,Normal,0,27.0
2026-01-14 04:40:10,4,20,5,26.6,56.1,0.0,Normal,0,-27.0
2026-01-14 04:40:20,4,37,22,26.9,59.3,0.0,Normal,0,17.0
2026-01-14 04:40:30,4,20,8,26.8,53.7,0.0,Normal,0,-17.0
2026-01-14 04:40:40,4,31,21,26.5,50.3,0.0,Normal,0,11.0
2026-01-14 04:40:50,4,45,5,27.0,56.6,0.0,Normal,0,14.0
2026-01-14 04:41:00,4,25,22,27.1,56.1,0.0,Normal,0,-20.0
2026-01-14 04:41:10,4,30,5,26.5,53.2,0.0,Normal,0,5.0
2026-01-14 04:41:20,4,44,10,27.0,56.1,0.0,Normal,0,14.0
2026-01-14 04:41:30,4,34,5,26.4,56.7,0.0,Normal,0,-10.0
2026-01-14 04:41:40,4,20,11,27.6,54.2,0.0,Normal,0,-14.0
2026-01-14 04:41:50,4,39,8,27.2,52.2,0.0,Normal,0,19.0
2026-01-14 04:42:00,4,26,9,26.5,53.4,0.0,Normal,0,-13.0
2026-01-14 04:42:10,4,39,12,26.8,53.5,0.0,Normal,0,13.0
2026-01-14 04:42:20,4,20,5,26.7,52.9,0.0,Normal,0,-19.0
2026-01-14 04:42:30,4,42,18,27.2,56.9,0.0,Normal,0,22.0
2026-01-14 04:42:40,4,28,19,26.8,54.8,0.0,Normal,0,-14.0
2026-01-14 04:42:50,4,20,11,26.6,53.5,0.0,Normal,0,-8.0
2026-01-14 04:43:00,4,20,7,26.4,56.3,0.0,Normal,0,0.0
2026-01-14 04:43:10,4,38,7,26.7,56.2,0.0,Normal,0,18.0
2026-01-14 04:43:20,4,35,14,27.3,56.2,0.0,Normal,0,-3.0
2026-01-14 04:43:30,4,32,7,27.6,54.1,0.0,Normal,0,-3.0
2026-01-14 04:43:40,4,31,5,27.6,54.1,0.0,Normal,0,-1.0
2026-01-14 04:43:50,4,30,7,26.6,56.0,0.0,Normal,0,-1.0
2026-01-14 04:44:00,4,20,5,27.2,54.8,0.0,Normal,0,-10.0
2026-01-14 04:44:10,4,35,5,26.3,54.8,0.0,Normal,0,15.0
2026-01-14 04:44:20,4,42,13,27.3,51.6,0.0,Normal,0,7.0
2026-01-14 04:44:30,4,29,5,26.6,55.8,0.0,Normal,0,-13.0
2026-01-14 04:44:40,4,20,5,26.3,53.0,0.0,Normal,0,-9.0
2026-01-14 04:44:50,4,20,28,27.4,54.6,0.0,Normal,0,0.0
2026-01-14 04:45:00,4,41,5,27.9,55.7,0.0,Normal,0,21.0
2026-01-14 04:45:10,4,29,5,27.6,56.9,0.0,Normal,0,-12.0
2026-01-14 04:45:20,4,25,5,26.3,52.9,0.0,Normal,0,-4.0
2026-01-14 04:45:30,4,25,5,26.2,57.0,0.0,Normal,0,0.0
2026-01-14 04:45:40,4,36,8,27.2,55.3,0.0,Normal,0,11.0
2026-01-14 04:45:50,4,24,5,26.2,55.3,0.0,Normal,0,-12.0
2026-01-14 04:46:00,4,20,5,27.2,57.5,0.0,Normal,0,-4.0
2026-01-14 04:46:10,4,22,5,28.1,55.5,0.0,Normal,0,2.0
2026-01-14 04:46:20,4,44,5,27.2,56.3,0.0,Normal,0,22.0
2026-01-14 04:46:30,4,26,5,27.5,54.8,0.0,Normal,0,-18.0
2026-01-14 04:46:40,4,52,5,27.7,53.2,0.0,Normal,0,26.0
2026-01-14 04:46:50,4,34,10,26.8,57.8,0.0,Normal,0,-18.0
2026-01-14 04:47:00,4,29,21,26.7,52.6,0.0,Normal,0,-5.0
2026-01-14 04:47:10,4,32,18,27.3,52.7,0.0,Normal,0,3.0
2026-01-14 04:47:20,4,32,10,27.4,52.7,0.0,Normal,0,0.0
2026-01-14 04:47:30,4,43,5,26.8,54.8,0.0,Normal,0,11.0
2026-01-14 04:47:40,4,44,14,27.6,54.9,0.0,Normal,0,1.0
2026-01-14 04:47:50,4,37,7,26.2,55.7,0.0,Normal,0,-7.0
2026-01-14 04:48:00,4,20,12,26.7,57.5,0.0,Normal,0,-17.0
2026-01-14 04:48:10,4,26,19,27.2,53.7,0.0,Normal,0,6.0
2026-01-14 04:48:20,4,20,5,26.6,54.4,0.0,Normal,0,-6.0
2026-01-14 04:48:30,4,20,8,26.8,56.5,0.0,Normal,0,0.0
2026-01-14 04:48:40,4,52,9,27.0,58.5,0.0,Normal,0,32.0
2026-01-14 04:48:50,4,20,9,26.9,54.7,0.0,Normal,0,-32.0
2026-01-14 04:49:00,4,24,5,27.2,54.5,0.0,Normal,0,4.0
2026-01-14 04:49:10,4,25,5,27.2,55.2,0.0,Normal,0,1.0
2026-01-14 04:49:20,4,20,20,27.1,56.4,0.0,Normal,0,-5.0
2026-01-14 04:49:30,4,20,17,26.9,53.8,0.0,Normal,0,0.0
2026-01-14 04:49:40,4,20,5,26.7,53.7,0.0,Normal,0,0.0
2026-01-14 04:49:50,4,44,9,27.2,54.5,0.0,Normal,0,24.0
2026-01-14 04:50:00,4,20,5,26.1,58.4,0.0,Normal,0,-24.0
2026-01-14 04:50:10,4,20,18,27.0,54.3,0.0,Normal,0,0.0
2026-01-14 04:50:20,4,28,18,27.0,54.3,0.0,Normal,0,8.0
2026-01-14 04:50:30,4,20,22,27.0,57.0,0.0,Normal,0,-8.0
2026-01-14 04:50:40,4,32,7,27.2,56.5,0.0,Normal,0,12.0
2026-01-14 04:50:50,4,38,5,27.1,53.1,0.0,Normal,0,6.0
2026-01-14 04:51:00,4,34,9,26.9,53.1,0.0,Normal,0,-4.0
2026-01-14 04:51:10,4,32,8,27.4,55.0,0.0,Normal,0,-2.0
2026-01-14 04:51:20,4,55,13,27.1,56.7,0.0,Normal,0,23.0
2026-01-14 04:51:30,4,30,5,26.5,56.3,0.0,Normal,0,-25.0
2026-01-14 04:51:40,4,28,5,27.0,52.2,0.0,Normal,0,-2.0
2026-01-14 04:51:50,4,41,5,26.7,53.9,0.0,Normal,0,13.0
2026-01-14 04:52:00,4,42,6,27.2,52.8,0.0,Normal,0,1.0
2026-01-14 04:52:10,4,20,13,28.1,57.4,0.0,Normal,0,-22.0
2026-01-14 04:52:20,4,25,5,27.3,56.0,0.0,Normal,0,5.0
2026-01-14 04:52:30,4,39,5,27.9,56.7,0.0,Normal,0,14.0
2026-01-14 04:52:40,4,26,20,27.0,55.5,0.0,Normal,0,-13.0
2026-01-14 04:52:50,4,33,5,27.0,55.5,0.0,Normal,0,7.0
2026-01-14 04:53:00,4,37,9,27.1,55.7,0.0,Normal,0,4.0
2026-01-14 04:53:10,4,28,5,26.3,54.4,0.0,Normal,0,-9.0
2026-01-14 04:53:20,4,49,8,25.9,56.2,0.0,Normal,0,21.0
2026-01-14 04:53:30,4,20,9,26.2,58.2,0.0,Normal,0,-29.0
2026-01-14 04:53:40,4,37,5,27.2,59.5,0.0,Normal,0,17.0
2026-01-14 04:53:50,4,24,5,27.2,56.4,0.0,Normal,0,-13.0
2026-01-14 04:54:00,4,32,28,27.0,53.8,0.0,Normal,0,8.0
2026-01-14 04:54:10,4,33,10,26.9,56.2,0.0,Normal,0,1.0
2026-01-14 04:54:20,4,21,22,26.7,56.6,0.0,Normal,0,-12.0
2026-01-14 04:54:30,4,41,5,27.6,54.0,0.0,Normal,0,20.0
2026-01-14 04:54:40,4,39,20,26.9,55.8,0.0,Normal,0,-2.0
2026-01-14 04:54:50,4,36,18,26.6,54.3,0.0,Normal,0,-3.0
2026-01-14 04:55:00,4,32,19,27.1,56.4,0.0,Normal,0,-4.0
2026-01-14 04:55:10,4,27,9,27.5,56.5,0.0,Normal,0,-5.0
2026-01-14 04:55:20,4,53,15,26.7,57.2,0.0,Normal,0,26.0
2026-01-14 04:55:30,4,42,8,27.2,54.6,0.0,Normal,0,-11.0
2026-01-14 04:55:40,4,32,5,26.5,55.2,0.0,Normal,0,-10.0
2026-01-14 04:55:50,4,20,13,27.2,52.9,0.0,Normal,0,-12.0
2026-01-14 04:56:00,4,20,11,27.2,52.6,0.0,Normal,0,0.0
2026-01-14 04:56:10,4,32,26,26.3,54.8,0.0,Normal,0,12.0
2026-01-14 04:56:20,4,46,10,27.0,56.4,0.0,Normal,0,14.0
2026-01-14 04:56:30,4,50,15,25.9,51.8,0.0,Normal,0,4.0
2026-01-14 04:56:40,4,21,16,27.9,53.4,0.0,Normal,0,-29.0
2026-01-14 04:56:50,4,20,10,27.5,52.9,0.0,Normal,0,-1.0
2026-01-14 04:57:00,4,43,19,26.6,53.3,0.0,Normal,0,23.0
2026-01-14 04:57:10,4,33,24,26.9,55.1,0.0,Normal,0,-10.0
2026-01-14 04:57:20,4,20,13,26.8,59.2,0.0,Normal,0,-13.0
2026-01-14 04:57:30,4,33,6,26.5,57.6,0.0,Normal,0,13.0
2026-01-14 04:57:40,4,44,10,27.4,52.0,0.0,Normal,0,11.0
2026-01-14 04:57:50,4,30,6,27.6,55.0,0.0,Normal,0,-14.0
2026-01-14 04:58:00,4,21,5,27.9,56.1,0.0,Normal,0,-9.0
2026-01-14 04:58:10,4,38,13,26.8,56.0,0.0,Normal,0,17.0
2026-01-14 04:58:20,4,36,14,26.0,51.7,0.0,Normal,0,-2.0
2026-01-14 04:58:30,4,20,5,26.5,53.9,0.0,Normal,0,-16.0
2026-01-14 04:58:40,4,20,8,26.7,55.2,0.0,Normal,0,0.0
2026-01-14 04:58:50,4,20,5,26.7,54.7,0.0,Normal,0,0.0
2026-01-14 04:59:00,4,22,9,26.7,56.2,0.0,Normal,0,2.0
2026-01-14 04:59:10,4,20,6,26.8,52.0,0.0,Normal,0,-2.0
2026-01-14 04:59:20,4,20,12,26.0,50.6,0.0,Normal,0,0.0
2026-01-14 04:59:30,4,20,5,27.0,59.2,0.0,Normal,0,0.0
2026-01-14 04:59:40,4,40,5,26.6,55.9,0.0,Normal,0,20.0
2026-01-14 04:59:50,4,62,5,26.8,57.5,0.0,Normal,0,22.0
2026-01-14 05:00:00,5,34,5,27.4,52.0,0.0,Normal,0,-28.0
2026-01-14 05:00:10,5,27,11,26.9,55.3,0.0,Normal,0,-7.0
2026-01-14 05:00:20,5,44,13,27.0,56.6,0.0,Normal,0,17.0
2026-01-14 05:00:30,5,20,14,26.8,54.2,0.0,Normal,0,-24.0
2026-01-14 05:00:40,5,37,12,27.3,55.4,0.0,Normal,0,17.0
2026-01-14 05:00:50,5,26,5,26.9,53.1,0.0,Normal,0,-11.0
2026-01-14 05:01:00,5,35,5,26.5,59.2,0.0,Normal,0,9.0
2026-01-14 05:01:10,5,45,13,27.0,52.9,0.0,Normal,0,10.0
2026-01-14 05:01:20,5,33,22,26.6,55.8,0.0,Normal,0,-12.0
2026-01-14 05:01:30,5,20,11,27.0,54.5,0.0,Normal,0,-13.0
2026-01-14 05:01:40,5,20,13,27.4,53.3,0.0,Normal,0,0.0
2026-01-14 05:01:50,5,32,18,26.3,52.1,0.0,Normal,0,12.0
2026-01-14 05:02:00,5,45,5,27.8,53.5,0.0,Normal,0,13.0
2026-01-14 05:02:10,5,20,9,28.1,56.9,0.0,Normal,0,-25.0
2026-01-14 05:02:20,5,21,5,26.9,52.9,0.0,Normal,0,1.0
2026-01-14 05:02:30,5,20,15,27.1,55.6,0.0,Normal,0,-1.0
2026-01-14 05:02:40,5,30,11,27.5,55.8,0.0,Normal,0,10.0
2026-01-14 05:02:50,5,27,20,27.1,57.3,0.0,Normal,0,-3.0
2026-01-14 05:03:00,5,39,5,26.3,58.8,0.0,Normal,0,12.0
2026-01-14 05:03:10,5,48,10,27.0,53.3,0.0,Normal,0,9.0
2026-01-14 05:03:20,5,31,7,26.0,51.3,0.0,Normal,0,-17.0
2026-01-14 05:03:30,5,20,6,27.6,50.8,0.0,Normal,0,-11.0
2026-01-14 05:03:40,5,37,5,28.4,54.9,0.0,Normal,0,17.0
2026-01-14 05:03:50,5,26,12,27.3,55.5,0.0,Normal,0,-11.0
2026-01-14 05:04:00,5,46,15,26.9,56.1,0.0,Normal,0,20.0
2026-01-14 05:04:10,5,41,27,26.2,54.7,0.0,Normal,0,-5.0
2026-01-14 05:04:20,5,23,5,26.7,52.5,0.0,Normal,0,-18.0
2026-01-14 05:04:30,5,30,14,26.5,57.0,0.0,Normal,0,7.0
2026-01-14 05:04:40,5,36,8,27.8,54.2,0.0,Normal,0,6.0
2026-01-14 05:04:50,5,22,14,27.3,61.0,0.0,Normal,0,-14.0
2026-01-14 05:05:00,5,26,5,28.1,54.3,0.0,Normal,0,4.0
2026-01-14 05:05:10,5,42,12,26.9,51.5,0.0,Normal,0,16.0
2026-01-14 05:05:20,5,55,5,26.4,58.2,0.0,Normal,0,13.0
2026-01-14 05:05:30,5,22,6,27.0,56.2,0.0,Normal,0,-33.0
2026-01-14 05:05:40,5,35,15,27.2,55.1,0.0,Normal,0,13.0
2026-01-14 05:05:50,5,29,20,27.1,58.4,0.0,Normal,0,-6.0
2026-01-14 05:06:00,5,28,5,26.8,54.6,0.0,Normal,0,-1.0
2026-01-14 05:06:10,5,23,5,27.2,50.6,0.0,Normal,0,-5.0
2026-01-14 05:06:20,5,38,5,26.8,56.5,0.0,Normal,0,15.0
2026-01-14 05:06:30,5,20,13,26.8,55.1,0.0,Normal,0,-18.0
2026-01-14 05:06:40,5,38,11,27.1,50.9,0.0,Normal,0,18.0
2026-01-14 05:06:50,5,20,11,26.8,55.9,0.0,Normal,0,-18.0
2026-01-14 05:07:00,5,20,22,27.5,56.5,0.0,Normal,0,0.0
2026-01-14 05:07:10,5,20,29,26.4,55.7,0.0,Normal,0,0.0
2026-01-14 05:07:20,5,47,16,27.1,53.5,0.0,Normal,0,27.0
2026-01-14 05:07:30,5,26,6,26.9,51.3,0.0,Normal,0,-21.0
2026-01-14 05:07:40,5,22,5,27.0,51.9,0.0,Normal,0,-4.0
2026-01-14 05:07:50,5,37,5,27.1,51.3,0.0,Normal,0,15.0
2026-01-14 05:08:00,5,21,8,27.1,55.0,0.0,Normal,0,-16.0
2026-01-14 05:08:10,5,30,5,27.3,55.4,0.0,Normal,0,9.0
2026-01-14 05:08:20,5,20,13,27.5,55.4,0.0,Normal,0,-10.0
2026-01-14 05:08:30,5,20,8,27.9,57.8,0.0,Normal,0,0.0
2026-01-14 05:08:40,5,36,7,26.2,54.9,0.0,Normal,0,16.0
2026-01-14 05:08:50,5,20,7,26.9,52.6,0.0,Normal,0,-16.0
2026-01-14 05:09:00,5,52,5,27.4,54.2,0.0,Normal,0,32.0
2026-01-14 05:09:10,5,31,17,27.6,55.3,0.0,Normal,0,-21.0
2026-01-14 05:09:20,5,20,19,28.3,55.1,0.0,Normal,0,-11.0
2026-01-14 05:09:30,5,33,22,27.6,52.8,0.0,Normal,0,13.0
2026-01-14 05:09:40,5,46,12,28.0,55.5,0.0,Normal,0,13.0
2026-01-14 05:09:50,5,25,5,26.8,51.3,0.0,Normal,0,-21.0
2026-01-14 05:10:00,5,40,21,27.2,55.4,0.0,Normal,0,15.0
2026-01-14 05:10:10,5,20,18,27.5,54.3,0.0,Normal,0,-20.0
2026-01-14 05:10:20,5,33,12,27.7,56.9,0.0,Normal,0,13.0
2026-01-14 05:10:30,5,27,15,27.1,54.6,0.0,Normal,0,-6.0
2026-01-14 05:10:40,5,37,7,27.1,52.8,0.0,Normal,0,10.0
2026-01-14 05:10:50,5,36,5,27.1,56.0,0.0,Normal,0,-1.0
2026-01-14 05:11:00,5,34,9,26.9,55.0,0.0,Normal,0,-2.0
2026-01-14 05:11:10,5,20,6,26.3,56.2,0.0,Normal,0,-14.0
2026-01-14 05:11:20,5,20,23,27.0,51.6,0.0,Normal,0,0.0
2026-01-14 05:11:30,5,22,13,27.4,51.1,0.0,Normal,0,2.0
2026-01-14 05:11:40,5,44,7,26.6,57.9,0.0,Normal,0,22.0
2026-01-14 05:11:50,5,40,11,27.0,55.4,0.0,Normal,0,-4.0
2026-01-14 05:12:00,5,30,5,27.4,57.0,0.0,Normal,0,-10.0
2026-01-14 05:12:10,5,29,13,26.7,55.6,0.0,Normal,0,-1.0
2026-01-14 05:12:20,5,28,10,27.8,53.9,0.0,Normal,0,-1.0
2026-01-14 05:12:30,5,20,10,27.3,54.4,0.0,Normal,0,-8.0
2026-01-14 05:12:40,5,37,5,27.4,59.7,0.0,Normal,0,17.0
2026-01-14 05:12:50,5,20,21,25.7,55.8,0.0,Normal,0,-17.0
2026-01-14 05:13:00,5,43,5,27.6,58.0,0.0,Normal,0,23.0
2026-01-14 05:13:10,5,56,5,26.6,56.9,0.0,Normal,0,13.0
2026-01-14 05:13:20,5,26,15,27.3,57.0,0.0,Normal,0,-30.0
2026-01-14 05:13:30,5,29,15,27.0,50.4,0.0,Normal,0,3.0
2026-01-14 05:13:40,5,20,5,27.5,56.7,0.0,Normal,0,-9.0
2026-01-14 05:13:50,5,38,7,27.4,56.6,0.0,Normal,0,18.0
2026-01-14 05:14:00,5,20,6,26.9,55.1,0.0,Normal,0,-18.0
2026-01-14 05:14:10,5,20,15,26.6,55.5,0.0,Normal,0,0.0
2026-01-14 05:14:20,5,28,22,26.2,51.9,0.0,Normal,0,8.0
2026-01-14 05:14:30,5,20,8,26.7,58.0,0.0,Normal,0,-8.0
2026-01-14 05:14:40,5,21,9,27.4,53.6,0.0,Normal,0,1.0
2026-01-14 05:14:50,5,20,12,26.5,54.1,0.0,Normal,0,-1.0
2026-01-14 05:15:00,5,42,15,26.9,55.3,0.0,Normal,0,22.0
2026-01-14 05:15:10,5,20,13,26.9,51.2,0.0,Normal,0,-22.0
2026-01-14 05:15:20,5,20,13,27.2,52.7,0.0,Normal,0,0.0
2026-01-14 05:15:30,5,36,21,27.7,54.0,0.0,Normal,0,16.0
2026-01-14 05:15:40,5,28,20,26.5,55.7,0.0,Normal,0,-8.0
2026-01-14 05:15:50,5,30,5,26.5,51.8,0.0,Normal,0,2.0
2026-01-14 05:16:00,5,33,15,26.3,55.8,0.0,Normal,0,3.0
2026-01-14 05:16:10,5,39,5,27.6,50.1,0.0,Normal,0,6.0
2026-01-14 05:16:20,5,27,18,27.1,54.7,0.0,Normal,0,-12.0
2026-01-14 05:16:30,5,43,18,26.8,53.8,0.0,Normal,0,16.0
2026-01-14 05:16:40,5,20,13,27.7,51.8,0.0,Normal,0,-23.0
2026-01-14 05:16:50,5,20,12,27.2,51.9,0.0,Normal,0,0.0
2026-01-14 05:17:00,5,20,5,26.7,55.3,0.0,Normal,0,0.0
2026-01-14 05:17:10,5,45,6,27.6,50.0,0.0,Normal,0,25.0
2026-01-14 05:17:20,5,24,12,27.0,55.8,0.0,Normal,0,-21.0
2026-01-14 05:17:30,5,33,5,26.9,53.0,0.0,Normal,0,9.0
2026-01-14 05:17:40,5,20,8,26.5,58.4,0.0,Normal,0,-13.0
2026-01-14 05:17:50,5,34,18,26.5,52.5,0.0,Normal,0,14.0
2026-01-14 05:18:00,5,34,18,27.0,54.4,0.0,Normal,0,0.0
2026-01-14 05:18:10,5,22,11,27.2,55.6,0.0,Normal,0,-12.0
2026-01-14 05:18:20,5,46,13,27.6,57.0,0.0,Normal,0,24.0
2026-01-14 05:18:30,5,43,5,27.6,55.3,0.0,Normal,0,-3.0
2026-01-14 05:18:40,5,20,13,26.5,52.8,0.0,Normal,0,-23.0
2026-01-14 05:18:50,5,27,24,27.3,58.7,0.0,Normal,0,7.0
2026-01-14 05:19:00,5,34,7,27.7,57.4,0.0,Normal,0,7.0
2026-01-14 05:19:10,5,20,5,27.0,53.6,0.0,Normal,0,-14.0
2026-01-14 05:19:20,5,23,5,27.5,56.4,0.0,Normal,0,3.0
2026-01-14 05:19:30,5,32,5,27.0,56.1,0.0,Normal,0,9.0
2026-01-14 05:19:40,5,20,8,26.5,59.4,0.0,Normal,0,-12.0
2026-01-14 05:19:50,5,31,5,27.3,55.8,0.0,Normal,0,11.0
2026-01-14 05:20:00,5,20,9,27.5,53.8,0.0,Normal,0,-11.0
2026-01-14 05:20:10,5,25,27,26.4,58.6,0.0,Normal,0,5.0
2026-01-14 05:20:20,5,20,6,26.4,56.4,0.0,Normal,0,-5.0
2026-01-14 05:20:30,5,35,5,26.9,54.4,0.0,Normal,0,15.0
2026-01-14 05:20:40,5,20,5,27.6,53.9,0.0,Normal,0,-15.0
2026-01-14 05:20:50,5,21,17,27.7,54.9,0.0,Normal,0,1.0
2026-01-14 05:21:00,5,35,13,25.9,55.9,0.0,Normal,0,14.0
2026-01-14 05:21:10,5,23,13,27.1,54.5,0.0,Normal,0,-12.0
2026-01-14 05:21:20,5,57,5,26.5,55.1,0.0,Normal,0,34.0
2026-01-14 05:21:30,5,28,6,27.6,52.3,0.0,Normal,0,-29.0
2026-01-14 05:21:40,5,24,5,27.0,55.0,0.0,Normal,0,-4.0
2026-01-14 05:21:50,5,20,9,26.4,51.7,0.0,Normal,0,-4.0
2026-01-14 05:22:00,5,21,5,26.8,53.3,0.0,Normal,0,1.0
2026-01-14 05:22:10,5,28,5,27.8,55.2,0.0,Normal,0,7.0
2026-01-14 05:22:20,5,20,20,26.1,56.0,0.0,Normal,0,-8.0
2026-01-14 05:22:30,5,36,5,26.3,56.2,0.0,Normal,0,16.0
2026-01-14 05:22:40,5,36,9,27.7,54.6,0.0,Normal,0,0.0
2026-01-14 05:22:50,5,23,6,28.0,53.0,0.0,Normal,0,-13.0
2026-01-14 05:23:00,5,23,5,26.5,52.5,0.0,Normal,0,0.0
2026-01-14 05:23:10,5,35,25,26.3,59.2,0.0,Normal,0,12.0
2026-01-14 05:23:20,5,27,10,26.0,52.4,0.0,Normal,0,-8.0
2026-01-14 05:23:30,5,41,13,26.2,52.9,0.0,Normal,0,14.0
2026-01-14 05:23:40,5,39,14,26.7,56.8,0.0,Normal,0,-2.0
2026-01-14 05:23:50,5,23,11,27.9,54.6,0.0,Normal,0,-16.0
2026-01-14 05:24:00,5,36,15,27.2,55.8,0.0,Normal,0,13.0
2026-01-14 05:24:10,5,40,15,26.7,55.9,0.0,Normal,0,4.0
2026-01-14 05:24:20,5,31,14,27.4,56.7,0.0,Normal,0,-9.0
2026-01-14 05:24:30,5,29,12,27.1,53.4,0.0,Normal,0,-2.0
2026-01-14 05:24:40,5,36,20,26.9,54.2,0.0,Normal,0,7.0
2026-01-14 05:24:50,5,20,5,26.6,53.7,0.0,Normal,0,-16.0
2026-01-14 05:25:00,5,43,18,26.9,54.8,0.0,Normal,0,23.0
